[	PUNCT	[
donc	ADV	donc
trop	ADV	trop
tard	ADV	tard
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Tu	PRON	tu
n'	ADV	ne
as	VERB	avoir
pas	ADV	pas
reçu	VERB	recevoir
ma	PRON	mon
dépêche	NOUN	dépêche
?	PUNCT	?
<EOS>	<EOS>	<EOS>
demanda-t-il	NOUN	demanda-t-il
enfin	ADV	enfin
;	PUNCT	;
car	CONJ	car
sous	ADP	sous
peine	NOUN	peine
de	ADP	de
se	PRON	se
trahir	VERB	trahir
il	PRON	il
fallait	VERB	falloir
bien	ADV	bien
parler	VERB	parler
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Si	CONJ	si
,	PUNCT	,
mais	CONJ	mais
papa	NOUN	papa
était	VERB	être
déjà	ADV	déjà
parti	VERB	partir
;	PUNCT	;
je	PRON	je
l'	PRON	la|le
avais	VERB	avoir
conduit	VERB	conduire
jusqu'	ADP	jusque
à	ADP	à
la	DET	le
porte	NOUN	porte
d'	ADP	de
un	NOUN	un
de	ADP	de
nos	PRON	notre
amis	NOUN	ami
,	PUNCT	,
M	VERB	m
.	PUNCT	.
Soullier	NOUN	soullier
,	PUNCT	,
et	CONJ	et
c'	PRON	ce
est	VERB	être
en	ADP	en
revenant	VERB	revenir
le	DET	le
long	NOUN	long
de	ADP	de
la	DET	le
grève	NOUN	grève
que	CONJ	que
l'	DET	le
homme	NOUN	homme
du	ADP	du
sémaphore	NOUN	sémaphore
,	PUNCT	,
m'	PRON	me
ayant	VERB	avoir
rejointe	VERB	rejoindre
,	PUNCT	,
me	PRON	me
remis	VERB	remettre
ta	PRON	ton
dépêche	NOUN	dépêche
;	PUNCT	;
j'	PRON	je
ai	VERB	avoir
été	VERB	être
pour	ADP	pour
retourner	VERB	retourner
sur	ADP	sur
mes	PRON	mon
pas	NOUN	pas
,	PUNCT	,
mais	CONJ	mais
j'	PRON	je
ai	VERB	avoir
réfléchi	VERB	réfléchir
que	CONJ	que
papa	NOUN	papa
ne	ADV	ne
courait	VERB	courir
aucun	PRON	aucun
danger	NOUN	danger
,	PUNCT	,
puisque	CONJ	puisque
M	VERB	m
.	PUNCT	.
Soullier	NOUN	soullier
l'	PRON	la|le
accompagne	VERB	accompagner
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Ah	X	ah
!	PUNCT	!
<EOS>	<EOS>	<EOS>
ce	PRON	ce
monsieur	NOUN	monsieur
l'	PRON	la|le
accompagne	VERB	accompagner
?	PUNCT	?
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Comme	CONJ	comme
tu	PRON	tu
me	PRON	me
dis	VERB	dire
cela	PRON	cela
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
C'	PRON	ce
est	VERB	être
que	CONJ	que
,	PUNCT	,
ne	ADV	ne
connaissant	VERB	connaître
pas	ADV	pas
ce	PRON	ce
M	NOUN	m
.	PUNCT	.
Soullier	NOUN	soullier
,	PUNCT	,
je	PRON	je
m'	PRON	me
étonne	VERB	étonner
qu'	CONJ	que
il	PRON	il
accompagne	VERB	accompagner
mon	PRON	mon
oncle	NOUN	oncle
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
M	VERB	m
.	PUNCT	.
Soullier	NOUN	soullier
est	VERB	être
un	DET	un
magistrat	NOUN	magistrat
de	ADP	de
la	DET	le
cour	NOUN	cour
de	ADP	de
Caen	NOUN	caen
qui	PRON	qui
habite	VERB	habiter
Bernières	ADJ	bernières
pendant	ADP	pendant
les	DET	le
vacances	NOUN	vacance
;	PUNCT	;
papa	NOUN	papa
et	CONJ	et
lui	PRON	lui
se	PRON	se
voient	VERB	voir
presque	ADV	presque
tous	PRON	tout
les	DET	le
jours	NOUN	jour
et	CONJ	et
bien	ADV	bien
souvent	ADV	souvent
ils	PRON	il
vont	VERB	aller
à	ADP	à
la	DET	le
pêche	NOUN	pêche
ensemble	ADV	ensemble
;	PUNCT	;
il	PRON	il
va	VERB	aller
ramener	VERB	ramener
papa	NOUN	papa
tout	ADV	tout
à	ADP	à
l'	DET	le
heure	NOUN	heure
et	CONJ	et
tu	PRON	tu
feras	VERB	faire
sa	PRON	son
connaissance	NOUN	connaissance
;	PUNCT	;
je	PRON	je
suis	VERB	suivre|être
même	ADV	même
surprise	VERB	surprendre
qu'	CONJ	que
ils	PRON	il
ne	ADV	ne
soient	VERB	être
pas	ADV	pas
encore	ADV	encore
arrivés	VERB	arriver
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Mais	CONJ	mais
entre	ADP	entre
donc	ADV	donc
;	PUNCT	;
donne	VERB	donner
-moi	PRON	moi
ton	PRON	ton
sac	NOUN	sac
;	PUNCT	;
on	PRON	on
le	PRON	le
portera	VERB	porter
à	ADP	à
l'	DET	le
hôtel	NOUN	hôtel
,	PUNCT	,
où	PRON	où
je	PRON	je
t'	PRON	te
ai	VERB	avoir
retenu	VERB	retenir
une	DET	un
chambre	NOUN	chambre
,	PUNCT	,
car	CONJ	car
nous	PRON	nous
n'	ADV	ne
en	PRON	en
avons	VERB	avoir
pas	ADV	pas
à	ADP	à
te	PRON	te
donner	VERB	donner
dans	ADP	dans
cette	PRON	ce
maison	NOUN	maison
qui	PRON	qui
n'	ADV	ne
est	VERB	être
pas	ADV	pas
grande	ADJ	grand
,	PUNCT	,
tu	PRON	tu
le	PRON	le
vois	VERB	voir
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Pendant	ADP	pendant
que	CONJ	que
Madeleine	NOUN	madeleine
lui	PRON	lui
donnait	VERB	donner
ces	PRON	ce
explications	NOUN	explication
,	PUNCT	,
Léon	NOUN	léon
eut	VERB	avoir
le	DET	le
temps	NOUN	temps
de	ADP	de
se	PRON	se
remettre	VERB	remettre
et	CONJ	et
de	ADP	de
composer	VERB	composer
son	PRON	son
visage	NOUN	visage
.	PUNCT	.
<EOS>	<EOS>	<EOS>
La	DET	le
vérité	NOUN	vérité
n'	ADV	ne
était	VERB	être
que	ADV	que
trop	ADV	trop
évidente	ADJ	évident
:	PUNCT	:
l'	DET	le
irréparable	ADJ	irréparable
était	VERB	être
à	ADP	à
cette	PRON	ce
heure	NOUN	heure
accompli	VERB	accomplir
,	PUNCT	,
et	CONJ	et
les	DET	le
dispositions	NOUN	disposition
prises	VERB	prendre
par	ADP	par
son	PRON	son
oncle	NOUN	oncle
s'	PRON	se
étaient	VERB	être
réalisées	VERB	réaliser
:	PUNCT	:
«	PUNCT	«
Quand	NOUN	quand
tu	PRON	tu
arriveras	VERB	arriver
à	ADP	à
Saint-Aubin	NOUN	saint-aubin
,	PUNCT	,
Madeleine	NOUN	madeleine
ne	ADV	ne
saura	VERB	savoir
rien	ADV	rien
,	PUNCT	,
au	ADP	au
moins	ADV	moins
j'	PRON	je
aurai	VERB	avoir
tout	ADV	tout
arrangé	VERB	arranger
pour	ADP	pour
cela	PRON	cela
.	PUNCT	.
<EOS>	<EOS>	<EOS>
»	PUNCT	»
Ils	NOUN	ils
étaient	VERB	être
faciles	ADJ	facile
à	ADP	à
deviner	VERB	deviner
ces	PRON	ce
arrangements	NOUN	arrangement
,	PUNCT	,
et	CONJ	et
certainement	ADV	certainement
cette	PRON	ce
visite	NOUN	visite
à	ADP	à
ce	PRON	ce
M	NOUN	m
.	PUNCT	.
Soullier	NOUN	soullier
avait	VERB	avoir
été	VERB	être
une	DET	un
tromperie	NOUN	tromperie
inventée	VERB	inventer
par	ADP	par
le	DET	le
père	NOUN	père
pour	ADP	pour
abuser	VERB	abuser
la	DET	le
fille	NOUN	fille
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Maintenant	ADV	maintenant
il	PRON	il
n'	ADV	ne
y	PRON	y
avait	VERB	avoir
plus	ADV	plus
qu'	CONJ	que
à	ADP	à
attendre	VERB	attendre
que	CONJ	que
cette	PRON	ce
tromperie	NOUN	tromperie
se	PRON	se
révélât	VERB	révéler
;	PUNCT	;
il	PRON	il
n'	ADV	ne
y	PRON	y
avait	VERB	avoir
plus	ADV	plus
qu'	CONJ	que
à	ADP	à
se	PRON	se
conformer	VERB	conformer
aux	ADP	au
désirs	NOUN	désir
de	ADP	de
la	DET	le
lettre	NOUN	lettre
:	PUNCT	:
«	PUNCT	«
Au	ADJ	au
moment	NOUN	moment
où	PRON	où
elle	PRON	elle
sera	VERB	être
frappée	VERB	frapper
,	PUNCT	,
qu'	PRON	que
elle	PRON	elle
trouve	VERB	trouver
une	DET	un
main	NOUN	main
qui	PRON	qui
la	PRON	la
soutienne	VERB	soutenir
et	CONJ	et
un	DET	un
cœur	NOUN	cœur
dans	ADP	dans
lequel	PRON	lequel
elle	PRON	elle
puisse	VERB	pouvoir
pleurer	VERB	pleurer
.	PUNCT	.
<EOS>	<EOS>	<EOS>
»	PUNCT	»
S'	NOUN	s'
il	PRON	il
arrivait	VERB	arriver
trop	ADV	trop
tard	ADV	tard
pour	ADP	pour
sauver	VERB	sauver
son	PRON	son
oncle	NOUN	oncle
,	PUNCT	,
au	ADP	au
moins	ADV	moins
arrivait-il	NOUN	arrivait-il
assez	ADV	assez
tôt	ADV	tôt
pour	ADP	pour
tendre	VERB	tendre
la	DET	le
main	NOUN	main
à	ADP	à
sa	PRON	son
cousine	NOUN	cousin
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Cependant	ADV	cependant
telles	PRON	tel
étaient	VERB	être
les	DET	le
circonstances	NOUN	circonstance
,	PUNCT	,
qu'	CONJ	que
il	PRON	il
ne	ADV	ne
devait	VERB	devoir
pas	ADV	pas
devancer	VERB	devancer
les	DET	le
événements	NOUN	événement
,	PUNCT	,
mais	CONJ	mais
au	ADP	au
contraire	NOUN	contraire
n'	ADV	ne
intervenir	VERB	intervenir
qu'	CONJ	que
après	CONJ	après
qu'	PRON	que
ils	PRON	il
auraient	VERB	avoir
parlé	VERB	parler
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Es	VERB	être
-tu	PRON	tu
fatigué	VERB	fatiguer
?	PUNCT	?
<EOS>	<EOS>	<EOS>
demanda	VERB	demander
Madeleine	NOUN	madeleine
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Pas	ADV	pas
du	ADP	du
tout	NOUN	tout
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Je	PRON	je
te	PRON	te
demande	VERB	demander
cela	PRON	cela
pour	ADP	pour
savoir	VERB	savoir
si	CONJ	si
tu	PRON	tu
veux	VERB	vouloir
attendre	VERB	attendre
papa	NOUN	papa
ici	ADV	ici
,	PUNCT	,
ou	CONJ	ou
bien	ADV	bien
si	CONJ	si
tu	PRON	tu
veux	VERB	vouloir
que	CONJ	que
nous	PRON	nous
allions	VERB	aller
dans	ADP	dans
notre	PRON	notre
cabine	NOUN	cabine
au	ADP	au
bord	NOUN	bord
de	ADP	de
la	DET	le
mer	NOUN	mer
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Je	PRON	je
ferai	VERB	faire
ce	PRON	ce
que	PRON	que
tu	PRON	tu
voudras	VERB	vouloir
,	PUNCT	,
dit-il	ADJ	dit-il
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Eh	X	eh
bien	ADV	bien
!	PUNCT	!
<EOS>	<EOS>	<EOS>
allons	VERB	aller
sur	ADP	sur
la	DET	le
plage	NOUN	plage
,	PUNCT	,
c'	PRON	ce
est	VERB	être
le	DET	le
mieux	ADV	mieux
pour	ADP	pour
voir	VERB	voir
papa	NOUN	papa
plus	ADV	plus
tôt	ADV	tôt
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Ayant	VERB	avoir
mis	VERB	mettre
vivement	ADV	vivement
un	DET	un
chapeau	NOUN	chapeau
et	CONJ	et
un	DET	un
manteau	NOUN	manteau
,	PUNCT	,
elle	PRON	elle
tendit	VERB	tendre
la	DET	le
main	NOUN	main
à	ADP	à
son	PRON	son
cousin	NOUN	cousin
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
M'	PRON	me
offres	VERB	offrir
-tu	PRON	tu
ton	PRON	ton
bras	NOUN	bras
?	PUNCT	?
<EOS>	<EOS>	<EOS>
dit-elle	NOUN	dit-elle
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Avant	ADP	avant
de	ADP	de
prendre	VERB	prendre
le	DET	le
chemin	NOUN	chemin
qui	PRON	qui
conduit	VERB	conduire
à	ADP	à
la	DET	le
plage	NOUN	plage
,	PUNCT	,
Madeleine	NOUN	madeleine
frappa	VERB	frapper
doucement	ADV	doucement
au	ADP	au
carreau	NOUN	carreau
d'	ADP	de
une	DET	un
fenêtre	NOUN	fenêtre
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Madame	NOUN	madame
Exupère	NOUN	exupère
,	PUNCT	,
dit-elle	NOUN	dit-elle
à	ADP	à
la	DET	le
femme	NOUN	femme
qui	PRON	qui
ouvrit	VERB	ouvrir
cette	PRON	ce
fenêtre	NOUN	fenêtre
,	PUNCT	,
voulez	VERB	vouloir
-vous	PRON	vous
avoir	VERB	avoir
la	DET	le
complaisance	NOUN	complaisance
de	ADP	de
dire	VERB	dire
à	ADP	à
papa	NOUN	papa
,	PUNCT	,
si	CONJ	si
par	ADP	par
hasard	NOUN	hasard
il	PRON	il
revenait	VERB	revenir
par	ADP	par
la	DET	le
grande	ADJ	grand
route	NOUN	route
,	PUNCT	,
que	CONJ	que
je	PRON	je
suis	VERB	suivre|être
dans	ADP	dans
la	DET	le
cabine	NOUN	cabine
avec	ADP	avec
mon	PRON	mon
cousin	NOUN	cousin
Léon	NOUN	léon
;	PUNCT	;
vous	PRON	vous
n'	ADV	ne
oublierez	VERB	oublier
pas	ADV	pas
,	PUNCT	,
n'	ADV	ne
est	VERB	être
-ce	PRON	ce
pas	NOUN	pas
,	PUNCT	,
mon	PRON	mon
cousin	NOUN	cousin
Léon	NOUN	léon
?	PUNCT	?
<EOS>	<EOS>	<EOS>
La	DET	le
pauvre	ADJ	pauvre
enfant	NOUN	enfant
,	PUNCT	,
comme	CONJ	comme
elle	PRON	elle
était	VERB	être
loin	ADV	loin
de	ADP	de
prévoir	VERB	prévoir
le	DET	le
coup	NOUN	coup
épouvantable	ADJ	épouvantable
qui	PRON	qui
allait	VERB	aller
la	PRON	la
frapper	VERB	frapper
dans	ADP	dans
quelques	PRON	quelque
instants	NOUN	instant
,	PUNCT	,
dans	ADP	dans
quelques	PRON	quelque
secondes	NOUN	second|seconde
peut-être	ADV	peut-être
!	PUNCT	!
<EOS>	<EOS>	<EOS>
Et	CONJ	et
Léon	NOUN	léon
se	PRON	se
demanda	VERB	demander
s'	CONJ	si
il	PRON	il
n'	ADV	ne
était	VERB	être
pas	ADV	pas
possible	ADJ	possible
d'	ADP	de
amortir	VERB	amortir
la	DET	le
violence	NOUN	violence
de	ADP	de
ce	PRON	ce
coup	NOUN	coup
en	ADP	en
la	DET	le
préparant	VERB	préparer
à	ADP	à
le	PRON	le
recevoir	VERB	recevoir
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Mais	CONJ	mais
comment	ADV	comment
?	PUNCT	?
<EOS>	<EOS>	<EOS>
Que	CONJ	que
dire	VERB	dire
?	PUNCT	?
<EOS>	<EOS>	<EOS>
Lorsque	CONJ	lorsque
la	DET	le
vérité	NOUN	vérité
serait	VERB	être
connue	VERB	connaître
,	PUNCT	,
n'	ADV	ne
éclairerait-elle	VERB	éclairerait-elle
pas	ADV	pas
d'	ADP	de
une	DET	un
lueur	NOUN	lueur
sinistre	ADJ	sinistre
ce	PRON	ce
qu'	PRON	que
il	PRON	il
aurait	VERB	avoir
tenté	VERB	tenter
en	ADP	en
ce	PRON	ce
moment	NOUN	moment
?	PUNCT	?
<EOS>	<EOS>	<EOS>
Toute	PRON	tout
parole	NOUN	parole
n'	ADV	ne
était-elle	VERB	était-elle
pas	ADV	pas
imprudente	ADJ	imprudent
?	PUNCT	?
<EOS>	<EOS>	<EOS>
Madeleine	NOUN	madeleine
ne	ADV	ne
lui	PRON	lui
laissa	VERB	laisser
pas	ADV	pas
le	DET	le
temps	NOUN	temps
de	ADP	de
réfléchir	VERB	réfléchir
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Sais	VERB	savoir
-tu	PRON	tu
,	PUNCT	,
dit-elle	NOUN	dit-elle
,	PUNCT	,
que	CONJ	que
ta	PRON	ton
dépêche	NOUN	dépêche
m'	PRON	me
a	VERB	avoir
causé	VERB	causer
autant	ADV	autant
de	ADP	de
surprise	NOUN	surprise
que	CONJ	que
de	ADP	de
joie	NOUN	joie
?	PUNCT	?
<EOS>	<EOS>	<EOS>
Te	PRON	te
souviens	VERB	souvenir
-tu	PRON	tu
du	ADP	du
dernier	ADJ	dernier
jour	NOUN	jour
où	PRON	où
nous	PRON	nous
nous	PRON	nous
sommes	VERB	sommer|être
vus	VERB	voir
?	PUNCT	?
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Il	PRON	il
y	PRON	y
a	VERB	avoir
environ	ADP	environ
deux	NUM	deux
ans	NOUN	an
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Il	PRON	il
y	PRON	y
a	VERB	avoir
deux	NUM	deux
ans	NOUN	an
,	PUNCT	,
trois	NUM	trois
mois	NOUN	moi|mois
et	CONJ	et
onze	NUM	onze
jours	NOUN	jour
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
J'	PRON	je
ai	VERB	avoir
dû	VERB	devoir
par	ADP	par
respect	NOUN	respect
et	CONJ	et
par	ADP	par
convenance	NOUN	convenance
ne	ADV	ne
pas	ADV	pas
donner	VERB	donner
un	DET	un
démenti	NOUN	démenti
à	ADP	à
mon	PRON	mon
père	NOUN	père
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Qu'	PRON	que
allons-nous	VERB	allons-nous
inventer	VERB	inventer
pour	ADP	pour
expliquer	VERB	expliquer
ton	PRON	ton
voyage	NOUN	voyage
,	PUNCT	,
il	PRON	il
ne	ADV	ne
faut	VERB	falloir
pas	ADV	pas
l'	PRON	la|le
effrayer	VERB	effrayer|effrayer
,	PUNCT	,
et	CONJ	et
il	PRON	il
s'	PRON	se
inquiète	VERB	inquiéter
tant	ADV	tant
du	ADP	du
danger	NOUN	danger
qui	PRON	qui
le	PRON	le
menace	VERB	menacer
que	CONJ	que
ce	PRON	ce
serait	VERB	être
lui	PRON	lui
porter	VERB	porter
un	DET	un
coup	NOUN	coup
pénible	ADJ	pénible
,	PUNCT	,
que	CONJ	que
de	ADP	de
lui	PRON	lui
dire	VERB	dire
que	CONJ	que
tu	PRON	tu
as	VERB	avoir
été	VERB	être
averti	VERB	avertir
de	ADP	de
ce	PRON	ce
danger	NOUN	danger
par	ADP	par
...	PUNCT	...
par	ADP	par
qui	PRON	qui
?	PUNCT	?
<EOS>	<EOS>	<EOS>
Est	VERB	être
-ce	PRON	ce
par	ADP	par
le	DET	le
docteur	NOUN	docteur
La	DET	le
Roë	NOUN	roë
?	PUNCT	?
<EOS>	<EOS>	<EOS>
Léon	NOUN	léon
avait	VERB	avoir
préparé	VERB	préparer
sa	PRON	son
réponse	NOUN	réponse
à	ADP	à
cette	PRON	ce
question	NOUN	question
,	PUNCT	,
car	CONJ	car
il	PRON	il
avait	VERB	avoir
bien	ADV	bien
prévu	VERB	prévoir
qu'	CONJ	que
elle	PRON	elle
lui	PRON	lui
serait	VERB	être
posée	VERB	poser
:	PUNCT	:
il	PRON	il
raconta	VERB	raconter
donc	ADV	donc
l'	DET	le
histoire	NOUN	histoire
qu'	PRON	que
il	PRON	il
avait	VERB	avoir
inventée	VERB	inventer
à	ADP	à
l'	DET	le
avance	NOUN	avance
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Ne	ADV	ne
peux	VERB	pouvoir
-tu	PRON	tu
pas	ADV	pas
dire	VERB	dire
que	CONJ	que
tu	PRON	tu
faisais	VERB	faire
une	DET	un
excursion	NOUN	excursion
de	ADP	de
plaisir	NOUN	plaisir
sur	ADP	sur
le	DET	le
littoral	NOUN	littoral
?	PUNCT	?
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Précisément	ADV	précisément
,	PUNCT	,
et	CONJ	et
comme	CONJ	comme
mon	PRON	mon
oncle	NOUN	oncle
me	PRON	me
parlera	VERB	parler
sans	ADP	sans
doute	NOUN	doute
de	ADP	de
sa	PRON	son
maladie	NOUN	maladie
,	PUNCT	,
je	PRON	je
pourrai	VERB	pouvoir
tout	ADV	tout
naturellement	ADV	naturellement
lui	PRON	lui
demander	VERB	demander
si	CONJ	si
je	PRON	je
peux	VERB	pouvoir
lui	PRON	lui
être	VERB	être
utile	ADJ	utile
à	ADP	à
quelque	PRON	quelque
chose	NOUN	chose
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Ils	PRON	il
étaient	VERB	être
arrivés	VERB	arriver
sur	ADP	sur
la	DET	le
plage	NOUN	plage
.	PUNCT	.
<EOS>	<EOS>	<EOS>
VI	NUM	vi
La	DET	le
mer	NOUN	mer
calme	ADJ	calme
,	PUNCT	,
que	PRON	que
frappaient	VERB	frapper
les	DET	le
rayons	NOUN	rayon
obliques	ADJ	oblique
du	ADP	du
soleil	NOUN	soleil
,	PUNCT	,
arrivait	VERB	arriver
menaçante	ADJ	menaçant
comme	CONJ	comme
une	DET	un
inondation	NOUN	inondation
,	PUNCT	,
et	CONJ	et
sur	ADP	sur
la	DET	le
grève	NOUN	grève
plate	ADJ	plat
,	PUNCT	,
déjà	ADV	déjà
aux	ADP	au
trois	NUM	trois
quarts	NOUN	quart
recouverte	VERB	recouvrir
,	PUNCT	,
les	DET	le
pointes	NOUN	pointe
verdâtres	ADJ	verdâtre
des	ADP	du
rochers	NOUN	rocher
qui	PRON	qui
émergeaient	VERB	émerger
encore	ADV	encore
de	ADP	de
l'	DET	le
eau	NOUN	eau
semblaient	VERB	sembler
sombrer	VERB	sombrer
tout	ADV	tout
à	ADP	à
coup	NOUN	coup
au	ADP	au
milieu	NOUN	milieu
des	ADP	du
vagues	NOUN	vague
clapoteuses	ADJ	clapoteux
,	PUNCT	,
exactement	ADV	exactement
comme	ADV	comme
une	DET	un
barque	NOUN	barque
qui	PRON	qui
aurait	VERB	avoir
coulé	VERB	couler
à	ADP	à
pic	ADV	pic
;	PUNCT	;
là	ADV	là
où	ADV	où
quelques	PRON	quelque
secondes	VERB	seconder
auparavant	ADP	auparavant
on	PRON	on
avait	VERB	avoir
vu	VERB	voir
des	ADP	du
amas	NOUN	amas
de	ADP	de
pierres	NOUN	pierre
et	CONJ	et
de	ADP	de
goémons	NOUN	goémon
,	PUNCT	,
ou	CONJ	ou
des	ADP	du
sables	NOUN	sable
jaunes	ADJ	jaune
,	PUNCT	,
on	PRON	on
ne	ADV	ne
voyait	VERB	voir
plus	ADV	plus
qu'	CONJ	que
une	DET	un
ligne	NOUN	ligne
d'	ADP	de
écume	NOUN	écume
blanche	ADJ	blanc
qui	PRON	qui
se	PRON	se
rapprochait	VERB	rapprocher
d'	ADP	de
instants	NOUN	instant
en	ADP	en
instants	NOUN	instant
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Et	CONJ	et
devant	ADP	devant
la	DET	le
marée	NOUN	marée
montante	ADJ	montant
,	PUNCT	,
tous	PRON	tout
ceux	PRON	celui
qui	PRON	qui
avaient	VERB	avoir
profité	VERB	profiter
de	ADP	de
la	DET	le
basse	ADJ	bas
mer	NOUN	mer
pour	ADP	pour
aller	VERB	aller
au	ADP	au
loin	ADV	loin
,	PUNCT	,
sur	ADP	sur
les	DET	le
roches	NOUN	roche
qui	PRON	qui
ne	ADV	ne
se	PRON	se
découvrent	VERB	découvrir
que	CONJ	que
rarement	ADV	rarement
,	PUNCT	,
pêcher	VERB	pêcher
des	ADP	du
coquillages	NOUN	coquillage
ou	CONJ	ou
ramasser	VERB	ramasser
des	ADP	du
varechs	NOUN	varech
,	PUNCT	,
se	PRON	se
hâtaient	VERB	hâter
vers	ADP	vers
le	DET	le
rivage	NOUN	rivage
;	PUNCT	;
à	ADP	à
l'	DET	le
entrée	NOUN	entrée
des	ADP	du
chemins	NOUN	chemin
qui	PRON	qui
du	ADP	du
village	NOUN	village
ou	CONJ	ou
des	ADP	du
champs	NOUN	champ
aboutissent	VERB	aboutir
à	ADP	à
la	DET	le
grève	NOUN	grève
,	PUNCT	,
c'	PRON	ce
était	VERB	être
un	DET	un
long	ADJ	long
défilé	NOUN	défilé
de	ADP	de
voitures	NOUN	voiture
chargées	VERB	charger
d'	ADP	de
étoiles	NOUN	étoile
de	ADP	de
mer	NOUN	mer
,	PUNCT	,
de	ADP	de
moules	NOUN	moule
,	PUNCT	,
de	ADP	de
fucus	NOUN	fucus
,	PUNCT	,
d'	ADP	de
algues	NOUN	algue
,	PUNCT	,
de	ADP	de
goémons	NOUN	goémon
que	CONJ	que
les	DET	le
cultivateurs	NOUN	cultivateur
des	ADP	du
environs	NOUN	environ|environs
rapportaient	VERB	rapporter
pour	ADP	pour
fumer	VERB	fumer
leurs	PRON	leur
champs	NOUN	champ
,	PUNCT	,
et	CONJ	et
aussi	ADV	aussi
toute	PRON	tout
une	DET	un
procession	NOUN	procession
de	ADP	de
pêcheurs	NOUN	pêcheur
et	CONJ	et
de	ADP	de
pêcheuses	NOUN	pêcheur
,	PUNCT	,
le	DET	le
filet	NOUN	filet
à	ADP	à
crevette	NOUN	crevette
sur	ADP	sur
l'	DET	le
épaule	NOUN	épaule
ou	CONJ	ou
le	DET	le
crochet	NOUN	crochet
à	ADP	à
la	DET	le
main	NOUN	main
,	PUNCT	,
qui	PRON	qui
,	PUNCT	,
mouillés	VERB	mouiller
jusqu'	ADP	jusque
aux	ADP	au
épaules	NOUN	épaule
,	PUNCT	,
s'	PRON	se
en	PRON	en
revenaient	VERB	revenir
gaiement	ADV	gaiement
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Tout	PRON	tout
le	DET	le
monde	NOUN	monde
rentre	VERB	rentrer
,	PUNCT	,
dit	VERB	dire
Madeleine	NOUN	madeleine
,	PUNCT	,
nous	PRON	nous
ne	ADV	ne
devons	VERB	devoir
pas	ADV	pas
tarder	VERB	tarder
maintenant	ADV	maintenant
à	ADP	à
voir	VERB	voir
mon	PRON	mon
père	NOUN	père
arriver	VERB	arriver
avec	ADP	avec
M	NOUN	m
.	PUNCT	.
Soullier	NOUN	soullier
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Et	CONJ	et
guidant	VERB	guider
Léon	NOUN	léon
elle	PRON	elle
le	PRON	le
conduisit	VERB	conduire
à	ADP	à
leur	PRON	leur
cabine	NOUN	cabine
,	PUNCT	,
dont	PRON	dont
elle	PRON	elle
ouvrit	VERB	ouvrir
les	DET	le
deux	NUM	deux
portes	NOUN	porte
vitrées	VERB	vitrer
,	PUNCT	,
puis	ADV	puis
l'	PRON	la|le
ayant	VERB	avoir
fait	VERB	faire
asseoir	VERB	asseoir
et	CONJ	et
s'	PRON	se
étant	VERB	être
elle	PRON	elle
-même	ADJ	même
installée	VERB	installer
en	ADP	en
se	PRON	se
tournant	VERB	tourner
du	ADP	du
côté	NOUN	côté
de	ADP	de
Bernières	NOUN	bernières
:	PUNCT	:
--	PUNCT	--
Ainsi	ADV	ainsi
placée	VERB	placer
,	PUNCT	,
dit-elle	NOUN	dit-elle
,	PUNCT	,
je	PRON	je
verrai	VERB	voir
mon	PRON	mon
père	NOUN	père
arriver	VERB	arriver
de	ADP	de
loin	ADV	loin
et	CONJ	et
je	PRON	je
te	PRON	te
préviendrai	VERB	prévenir
.	PUNCT	.
